hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_icon_01,weather_icon_01d,weather_icon_01n,weather_icon_02,weather_icon_02d,weather_icon_02n,weather_icon_03,weather_icon_03d,weather_icon_03n,weather_icon_04,weather_icon_04d,weather_icon_04n,weather_icon_09d,weather_icon_09n,weather_icon_10,weather_icon_10d,weather_icon_10n,weather_icon_11d,weather_icon_11n,weather_icon_13d,weather_icon_13n,weather_icon_50d,weather_icon_50n,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy intensity shower rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity drizzle rain,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light rain and snow,weather_description_light snow,weather_description_light thunderstorm,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_rain and drizzle,weather_description_rain and snow,weather_description_scattered clouds,weather_description_shower rain,weather_description_sky is clear,weather_description_sleet,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_snow,weather_main_thunderstorm,Oil Price
18,530.0,0.0,4542.0,3141.0,245.0,66.0,1226.0,6925.0,6186.0,94.0,77.0,491.0,206.0,3908.0,446.0,4002.0,31781.0,31325.0,284.29665625,284.29665625,284.29665625,1027,32,1,126,0.0,0.0,0.0,0,800,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,32.625
18,372.0,0.0,6736.0,4072.0,236.0,0.0,782.0,2581.0,7052.0,59.0,98.0,29.0,327.0,3672.0,80.0,3152.0,27505.0,27625.0,291.94,289.15,293.15,1021,68,1,0,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,80.41499999999999
12,487.0,0.0,3186.0,1593.0,312.0,1710.0,1049.0,2455.0,6096.0,79.0,69.0,3393.0,259.0,6032.0,3099.0,6020.0,27681.0,27366.0,287.21,287.15,287.35,1033,71,0,30,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,30.14
6,379.0,711.0,8622.0,5255.0,288.0,2.0,767.0,3515.0,6986.0,14.0,98.0,375.0,309.0,2722.0,509.0,3684.0,30355.0,30775.0,292.91,292.15,294.15,1021,64,2,360,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,77.05
18,341.0,482.0,6810.0,4610.0,299.0,1.0,1228.0,3545.0,6102.0,66.0,100.0,22.0,289.0,14087.0,34.0,13528.0,36891.0,37065.0,281.13,279.15,282.15,1010,57,8,290,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.03
6,186.0,563.0,5577.0,3364.0,325.0,0.0,1285.0,4152.0,7104.0,62.0,96.0,316.0,282.0,3630.0,341.0,3608.0,32158.0,32371.0,276.66,276.15,277.15,1028,93,1,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.36
6,295.0,657.0,6153.0,3289.0,268.0,353.0,446.0,796.0,5990.0,50.0,88.0,243.0,249.0,2392.0,298.0,2380.0,21469.0,21264.0,286.86,286.15,289.15,1022,59,1,63,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,58.79
6,352.0,627.0,8925.0,5938.0,290.0,17.0,380.0,2429.0,6036.0,56.0,87.0,30.0,307.0,1465.0,47.0,1447.0,27381.0,27522.0,284.28,283.55,285.15,1013,81,5,220,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,28.82
6,366.0,0.0,4172.0,2639.0,184.0,2810.0,468.0,414.0,7099.0,43.0,77.0,30.0,188.0,3910.0,85.0,3974.0,18960.0,18725.0,272.91,272.04,275.45,1032,92,1,360,0.0,0.0,0.0,76,701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37.15
6,364.0,0.0,6620.0,3678.0,261.0,308.0,1271.0,2639.0,6037.0,59.0,99.0,114.0,279.0,5166.0,122.0,4330.0,24611.0,25342.0,285.36,283.15,287.15,1016,76,1,321,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,74.86
18,340.0,979.0,10006.0,7180.0,311.0,0.0,769.0,6290.0,7046.0,56.0,114.0,37.0,277.0,1582.0,181.0,1551.0,35658.0,35700.0,282.75,281.15,284.15,1034,66,1,0,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.04
6,371.0,0.0,4125.0,4477.0,338.0,1386.0,562.0,509.0,7100.0,85.0,79.0,13.0,180.0,5160.0,30.0,5148.0,24521.0,24101.0,274.21,274.21,274.21,1028,89,1,237,0.0,0.0,0.0,86,804,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,37.22
6,397.0,583.0,6424.0,6154.0,317.0,0.0,1010.0,4019.0,5033.0,53.0,109.0,994.0,310.0,1436.0,1180.0,1641.0,30297.0,30056.0,289.63,287.15,293.15,1018,62,1,360,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.25
6,502.0,816.0,5853.0,5244.0,377.0,8.0,1005.0,4344.0,6097.0,82.0,71.0,25.0,269.0,2129.0,11.0,1880.0,31261.0,30815.0,280.91,280.15,281.55,1027,93,2,180,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,33.01
12,320.0,655.0,9861.0,6849.0,331.0,0.0,924.0,839.0,7082.0,53.0,104.0,3243.0,343.0,9235.0,3098.0,8928.0,37031.0,36873.0,278.31,277.15,280.15,1027,70,1,180,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,63.66
12,317.0,0.0,3979.0,1714.0,250.0,0.0,1876.0,6154.0,5056.0,64.0,107.0,2990.0,326.0,3437.0,3638.0,3989.0,29050.0,28945.0,283.31,280.15,285.15,1014,50,3,210,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.92
12,367.0,0.0,3538.0,1865.0,249.0,1167.0,1467.0,2962.0,6079.0,50.0,106.0,2559.0,303.0,6912.0,2284.0,6401.0,28146.0,28203.0,286.53,284.15,288.15,1009,62,8,200,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,69.02
12,300.0,0.0,3107.0,606.0,212.0,1054.0,1758.0,5927.0,5098.0,11.0,62.0,4010.0,197.0,4206.0,4369.0,4180.0,24868.0,24179.0,292.87,292.04,294.26,1021,48,2,10,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,47.769999999999996
12,390.0,0.0,3282.0,1686.0,294.0,912.0,460.0,543.0,6818.0,53.0,99.0,3115.0,326.0,9391.0,3206.0,9362.0,29234.0,28343.0,294.31,292.15,297.15,1010,40,6,300,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.375
12,337.0,897.0,9811.0,5078.0,329.0,55.0,406.0,763.0,5953.0,63.0,100.0,3857.0,275.0,3112.0,3731.0,3074.0,32390.0,31993.0,296.93,295.15,298.15,1025,47,1,140,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,58.8
6,351.0,918.0,5515.0,6036.0,278.0,61.0,563.0,2768.0,7099.0,52.0,91.0,89.0,332.0,8951.0,10.0,9046.0,32141.0,32549.0,280.58,280.15,281.15,1022,87,1,0,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60.98
6,351.0,405.0,6918.0,3930.0,294.0,90.0,1690.0,3482.0,4854.0,48.0,104.0,884.0,250.0,2428.0,927.0,2819.0,29439.0,29109.0,290.12,288.15,291.15,1022,63,1,10,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,74.98
18,369.0,760.0,7912.0,4957.0,312.0,0.0,873.0,4079.0,6947.0,56.0,110.0,873.0,324.0,3925.0,557.0,4030.0,31237.0,31473.0,288.95,288.15,290.15,1011,54,5,80,0.9,0.0,0.0,40,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,85.16
6,335.0,976.0,14907.0,6937.0,328.0,0.0,476.0,3204.0,5048.0,10.0,99.0,35.0,266.0,776.0,25.0,793.0,31213.0,31724.0,273.14,272.15,274.15,1020,73,1,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,61.18
18,519.0,602.0,4748.0,5833.0,312.0,0.0,531.0,3156.0,5977.0,86.0,71.0,89.0,269.0,3580.0,274.0,3549.0,26513.0,26524.0,292.74,292.15,293.15,1018,52,4,140,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46.435
6,488.0,617.0,5892.0,5935.0,381.0,0.0,1320.0,5671.0,7108.0,77.0,71.0,61.0,203.0,3985.0,49.0,3842.0,32208.0,31924.0,280.35,280.35,280.35,942,78,1,124,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60.99
12,350.0,878.0,10807.0,5495.0,295.0,0.0,545.0,3062.0,6025.0,56.0,96.0,572.0,318.0,3921.0,728.0,3634.0,30353.0,31538.0,285.72,285.72,285.72,1008,54,7,175,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41.58
18,297.0,632.0,11219.0,5664.0,322.0,0.0,643.0,4170.0,7012.0,59.0,116.0,681.0,327.0,2975.0,691.0,3234.0,33325.0,33108.0,278.25,278.25,278.25,937,100,4,243,0.9,0.0,0.0,92,501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70.67
12,560.0,224.0,4953.0,5882.0,302.0,0.0,552.0,1116.0,5968.0,86.0,67.0,4253.0,219.0,6933.0,4198.0,7062.0,30172.0,29731.0,287.97,287.15,288.71,1015,54,2,300,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.25
6,316.0,0.0,3937.0,1488.0,238.0,0.0,1751.0,5915.0,5062.0,59.0,100.0,694.0,315.0,2799.0,814.0,4035.0,26634.0,26140.0,276.41,276.15,277.15,1014,93,3,230,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.92
6,319.0,0.0,4066.0,1128.0,283.0,538.0,1192.0,1470.0,7086.0,62.0,85.0,41.0,303.0,11787.0,11.0,11831.0,29296.0,28376.0,282.45,282.15,283.15,989,93,6,160,0.3,0.0,0.0,75,300,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,64.23
12,380.0,993.0,9766.0,5820.0,348.0,0.0,758.0,985.0,5892.0,19.0,93.0,5137.0,292.0,5502.0,5146.0,5437.0,37845.0,37471.0,302.12,299.15,303.15,1015,22,4,210,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.34
18,493.0,609.0,4046.0,6265.0,264.0,7.0,567.0,1843.0,6753.0,83.0,65.0,230.0,176.0,6819.0,404.0,6704.0,27692.0,27403.0,294.47,292.65,296.15,1018,78,8,260,0.0,0.0,0.0,40,201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,48.385
12,380.0,0.0,3062.0,1155.0,291.0,1959.0,1072.0,2777.0,6074.0,86.0,75.0,2054.0,219.0,14041.0,2068.0,14109.0,29218.0,29486.0,303.11,302.05,304.15,1023,31,2,150,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.05
6,227.0,391.0,4323.0,2168.0,272.0,0.0,1084.0,2835.0,7085.0,15.0,95.0,513.0,332.0,1294.0,696.0,1250.0,23821.0,23486.0,282.61,281.15,285.15,1018,61,1,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54.79
12,474.0,310.0,4374.0,5715.0,270.0,5.0,957.0,1201.0,7098.0,41.0,74.0,3917.0,244.0,3592.0,3738.0,3658.0,27328.0,27769.0,290.2055,290.2055,290.2055,1027,47,3,44,0.0,0.0,0.0,0,800,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.73
18,466.0,945.0,7393.0,7641.0,329.0,0.0,1290.0,6056.0,7103.0,54.0,78.0,295.0,221.0,6669.0,155.0,6423.0,38676.0,38622.0,275.323,275.323,275.323,967,76,1,301,0.0,0.0,0.0,34,802,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46.07
12,377.0,722.0,9708.0,6774.0,296.0,1.0,1213.0,3279.0,5063.0,55.0,101.0,2009.0,287.0,3521.0,2366.0,3991.0,33081.0,32949.0,287.34,285.15,289.15,1020,77,2,100,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65.29
18,254.0,501.0,4222.0,3018.0,269.0,160.0,1041.0,1553.0,6376.0,17.0,110.0,867.0,315.0,3298.0,1108.0,3351.0,24682.0,24184.0,298.34,296.15,299.15,1016,16,6,310,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,55.05
12,570.0,0.0,3818.0,2459.0,405.0,398.0,979.0,2451.0,5057.0,85.0,78.0,5403.0,179.0,8968.0,5280.0,8977.0,30819.0,30194.0,295.034,295.034,295.034,961,32,5,7,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.69
12,341.0,0.0,3839.0,4494.0,227.0,0.0,761.0,1731.0,6975.0,56.0,88.0,5373.0,309.0,1483.0,5382.0,1669.0,27718.0,27489.0,300.55,299.15,302.15,1018,39,1,10,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,74.41
12,364.0,889.0,4317.0,6356.0,242.0,0.0,643.0,1992.0,7093.0,52.0,95.0,3886.0,311.0,8477.0,3845.0,8256.0,32074.0,32193.0,279.53,278.15,280.15,1027,48,4,320,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.334999999999994
6,376.0,611.0,6782.0,3893.0,272.0,0.0,328.0,574.0,5797.0,55.0,89.0,47.0,274.0,7747.0,81.0,7781.0,27061.0,27324.0,280.15,280.15,280.15,1019,81,3,340,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60.65
6,375.0,680.0,9150.0,6368.0,293.0,1.0,1314.0,2243.0,5066.0,58.0,87.0,6.0,305.0,2055.0,64.0,2889.0,30418.0,29991.0,281.49,280.15,283.15,1022,100,1,310,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65.45
18,563.0,0.0,3782.0,2479.0,389.0,107.0,973.0,2685.0,5054.0,86.0,80.0,1914.0,178.0,10378.0,1404.0,10337.0,29184.0,28702.0,295.465,295.465,295.465,961,29,6,12,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.69
6,484.0,0.0,4240.0,1655.0,293.0,0.0,1594.0,7564.0,7112.0,92.0,78.0,634.0,204.0,8169.0,585.0,7972.0,33465.0,33630.0,282.0,279.15,283.75,1010,53,2,150,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,36.235
6,395.0,663.0,5707.0,4456.0,302.0,100.0,1109.0,3489.0,6007.0,61.0,105.0,785.0,321.0,3479.0,1145.0,3856.0,31250.0,31228.0,289.9,287.15,293.15,1016,48,2,250,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,71.99
12,348.0,584.0,5228.0,5533.0,301.0,3.0,470.0,875.0,7000.0,55.0,90.0,4593.0,309.0,3950.0,4984.0,4157.0,31640.0,31147.0,296.13,295.05,297.04,1025,41,2,113,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.43
6,539.0,642.0,9973.0,7899.0,424.0,0.0,615.0,3128.0,6703.0,84.0,66.0,879.0,262.0,887.0,1168.0,1004.0,32396.0,32726.0,297.02,294.15,304.35,1016,53,1,10,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.94
6,355.0,328.0,6106.0,5266.0,296.0,53.0,773.0,1718.0,6987.0,59.0,83.0,418.0,312.0,3773.0,450.0,3803.0,29224.0,28999.0,276.4,275.15,278.15,1029,93,1,0,0.0,0.0,0.0,0,741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,51.9
6,356.0,891.0,8955.0,5943.0,290.0,0.0,413.0,3067.0,6028.0,59.0,83.0,31.0,311.0,1535.0,28.0,1492.0,28279.0,28064.0,274.99,272.15,276.65,1019,64,4,10,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,39.41
